UPC,Description,Size,Category,Big_Pack_UPC,Pre_Total_Sales,Pre_Total_Units,Pre_Total_Visits,Pre_Total_HHs,Pre_HH_Pen,Pre_Spend_per_HH,Pre_Visits_per_HH,Pre_Spend_per_Visit,Pre_Units_per_Visit,Pre_Spend_per_Unit,Pre_Repeat_HHs,Pre_Repeat_Rate,Covid_Total_Sales,Covid_Total_Units,Covid_Total_Visits,Covid_Total_HHs,Covid_HH_Pen,Covid_Spend_per_HH,Covid_Visits_per_HH,Covid_Spend_per_Visit,Covid_Units_per_Visit,Covid_Spend_per_Unit,Covid_Repeat_HHs,Covid_Repeat_Rate,Pre_Loyal_Sales,Pre_Price_Sens_Sales,Covid_Loyal_Sales,Covid_Price_Sens_Sales,Pre_Ecomm_Sales,Pre_Ecomm_HHs,Pre_Ecomm_Visits,Pre_Ecomm_Units,Covid_Ecomm_Sales,Covid_Ecomm_HHs,Covid_Ecomm_Visits,Covid_Ecomm_Units
0028943930000,SHRCKTON26/30FZ RW FP EFY,1 LB,SEAFOOD - SHRIMP,Y,372.63999999999993,24,24,24,1.3220219664966584E-4,15.526666666666664,1.0,15.526666666666664,1.0,15.526666666666664,"","",59.239999999999995,6,6,6,3.277143790036456E-5,9.873333333333333,1.0,9.873333333333333,1.0,9.873333333333333,"","",199.23999999999995,"",45.69,4.05,"","","","","","","",""
0089404700110,PREVAGEN EX STRNGTH 20MG,30 CT,VITAMIN PRODUCTS,N,536808.7000000015,9148,8684,4594,0.0253057038086902,116.8499564649546,1.890291684806269,61.81583371718119,1.053431598341778,58.68044381285543,1526,33.21723987810187,743230.2099999607,12421,11431,7720,0.04216591676513573,96.27334326424362,1.480699481865285,65.01882687428578,1.086606596098329,59.83658401094604,1991,25.79015544041451,342929.08000000013,48027.31999999999,456615.1800000001,88781.34999999998,4915.179999999994,39,79,83,27349.670000000126,297,429,462
0001657195084,SPKLN ICE CHERRY LIMEADE,17 FO,SPARKLING WATER,N,1979430.6399966446,2063077,1178555,515158,2.8377091342353564,3.8423758147920535,2.2877544365029756,1.6795403184379554,1.7505139768614957,0.959455531711441,184308,35.776984925013295,2423563.7599950563,2488708,1171468,507888,2.774036675390059,4.7718468638657665,2.306547900324481,2.068826259014379,2.1244353238842204,0.9738240725690022,182622,35.95714015688498,1328093.0000000172,540931.130000004,1594514.7600000135,582464.4400000024,102348.48000000001,15209,39068,106765,263247.6500000001,32802,86061,269517
0003160402621,NTMD VIT D SOFTGEL 5000IU,90 CT,VITAMIN PRODUCTS,N,620220.0399998105,53887,32667,27847,0.15339310708763518,22.272418572909487,1.1730886630516753,18.98613401903482,1.6495852083142009,11.509641286392089,3687,13.240205408122957,977186.1799994776,93892,58391,51945,0.2837187236224062,18.81193916641597,1.124092790451439,16.735219126226262,1.607987532325187,10.407555276269305,5088,9.79497545480797,423729.8500000001,103802.40999999996,615924.2299999993,171323.64000000022,18165.149999999958,749,926,1412,45536.07000000009,2452,2726,3993
0001111003011,KRO WAVY POTATO CHIPS,8 OZ,BAG SNACKS,N,2844412.6200102083,2029033,1752391,823937,4.538595054205655,3.452221007201046,2.1268507179553775,1.6231609384037058,1.1578654535431876,1.401856263555205,310445,37.678244817261515,"","","","","","","","","","","","",1659790.7499999919,1618001.1699999948,"","",109099.87999999986,31820,63502,80442,"","","",""
0026950640000,SHRRWPD31/40TOFFR RW SC,1.00 RW,SEAFOOD - SHRIMP,N,1777572.8099997772,221176,214434,113383,0.6245617359470442,15.677595494913499,1.8912358995616627,8.289603374463832,1.031440909557253,8.03691544290419,39090,34.47606784085798,2255934.170000063,287993,276443,143169,0.781975665459549,15.757141350432445,1.930885876132403,8.160576212818059,1.0417807649316495,7.833295149535102,49516,34.58569941817014,1131932.1599999983,492530.8600000003,1364195.7999999989,680283.3499999995,28433.10000000002,2030,3099,3344,88666.34999999993,5721,10010,10780
0003010057469,KBLR FDG STRP MNICKY CUP,3 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,N,427351.5300000102,423323,304979,196285,1.0812211737241524,2.17719912372321,1.553756018035,1.401249036818962,1.3880398322507452,1.0095164448896239,43343,22.08166696385358,366791.04000002384,342834,236930,151318,0.8264847400345607,2.423974940192336,1.5657753869334778,1.5480987633479248,1.4469843413666483,1.0698794168607075,33340,22.03306942994224,272812.7700000001,153046.34999999992,227558.14000000007,123835.86000000004,15851.840000000002,3847,7437,15996,19912.019999999982,4045,8507,18561
0004200094443,QLTN SFTSTRG BTH TSSE MR,12 ROLLS,BATH TISSUE,Y,26753.14000000079,2480,2103,2080,0.011457523709637705,12.862086538461918,1.0110576923076924,12.721417023300422,1.1792677127912505,10.787556451613222,21,1.0096153846153846,5117807.320028457,398725,377643,288132,1.5737499908513068,17.762023378272655,1.3106596976385823,13.551971888869797,1.0558252105824812,12.835431237139524,49754,17.267780045257037,18967.000000000007,"",3318347.269999954,907260.4199999947,2020.870000000001,141,144,163,369919.6999998731,21350,28160,31269
0028943940000,SHRCKTON26/30FZ RW FP SC,1 LB,SEAFOOD - SHRIMP,Y,4687.519999999996,465,446,431,0.002374131114833582,10.875916473317856,1.0348027842227379,10.510134529147972,1.0426008968609866,10.080688172043002,13,3.0162412993039442,3135.489999999999,344,306,306,0.0016713433329185927,10.246699346405226,1.0,10.246699346405226,1.1241830065359477,9.114796511627903,"","",2991.010000000001,"",1527.51,534.7900000000001,25.29,2,3,3,55.2,5,5,5
0004400088211,NBSC RTZ CHS SNDW CRK 8CT,10.8 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,N,1219519.4399987522,391013,341221,184858,1.0182764028443303,6.597060662772248,1.8458546560062319,3.573987064098494,1.1459230234950368,3.118871853362298,52152,28.2119248287875,1638141.8899987163,546853,454233,255427,1.3951183447627364,6.413346631322124,1.77832805459094,3.6063911913020767,1.2039041637221426,2.9955799639002003,72548,28.402635586684262,886368.7899999848,246577.37000000032,1127619.2999999865,367031.3300000005,126839.1300000002,13313,34615,40522,341514.93000000075,42381,93280,114872
0001410004720,PFRM GLDFSH SAVORY 20CT,18 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,319505.6599999841,37206,35830,29650,0.16332479711094133,10.775907588532347,1.2084317032040472,8.917266536421549,1.038403572425342,8.58747675106123,3545,11.956155143338956,263798.5299999939,31570,30931,25796,0.1408953353463007,10.226334703054501,1.1990618700573732,8.528613041931846,1.0206588859073422,8.35598764649965,2918,11.311831291673128,231427.41000000035,"",183044.06000000003,52189.529999999984,7998.229999999853,780,911,947,35927.89000000004,3181,4275,4393
0002840015587,FRITO LAY FIERY MIX 28CT,26.3 OZ,BAG SNACKS,Y,1057250.259999365,106915,101241,73670,0.40580565946587005,14.351164110212638,1.374250033935116,10.442906134860038,1.0560444879050976,9.888699059994996,13660,18.542147414144157,1067349.5899993717,107146,103237,77526,0.42343974911061044,13.767633955052133,1.3316435776384696,10.33882803645371,1.0378643315865437,9.961637298633375,13664,17.625054820318343,599740.7999999991,"",583526.579999999,411697.8400000001,54789.929999998254,3328,5195,5525,52342.48999999883,3547,5056,5253
0004400005425,NBSC PEANUT BUTTER 20CT,20 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,73670.27000000032,10286,9894,9054,0.04987327868608643,8.136764965761026,1.092776673293572,7.4459541136042375,1.0396199717000203,7.162188411433047,566,6.251380605257345,20009.43000000026,2405,2344,2193,0.011977960552583248,9.124227086183428,1.0688554491564068,8.536446245733899,1.026023890784983,8.319929313929421,105,4.7879616963064295,51516.99999999998,"",13852.259999999998,5784.269999999998,4856.879999999938,549,645,680,2064.090000000001,206,229,233
0001111037688,KRO CHILD CMPLT MULT VIT,300 CT,VITAMIN PRODUCTS,Y,72888.11000000023,7371,7176,6243,0.03438909640349432,11.675173794650046,1.149447381066795,10.157205964325563,1.0271739130434783,9.888496811830176,764,12.237706230978695,3219.6799999999826,303,291,291,0.0015894147381676812,11.064192439862483,1.0,11.064192439862483,1.041237113402062,10.62600660066001,"","",53442.76000000004,"",2112.6499999999965,1489.0099999999993,4363.569999999962,414,439,445,13.48,1,1,2
0004126035111,KRO FISH OIL 1200MG VIT,250 CT,VITAMIN PRODUCTS,Y,85579.92999999913,8645,4886,4410,0.024292153634376097,19.40587981859391,1.107936507936508,17.515335652885618,1.7693409742120343,9.899355696934544,368,8.344671201814059,491.7500000000001,53,46,45,2.457857842527342E-4,10.92777777777778,1.0222222222222221,10.69021739130435,1.1521739130434783,9.278301886792455,1,2.2222222222222223,56255.740000000005,"",389.0,112.80999999999999,1565.0200000000002,83,85,128,63.56999999999999,3,3,3
0030005550925,CALTRTE 600 PLUS D,200 CT,VITAMIN PRODUCTS,Y,219224.52999998996,12993,12917,8647,0.047631349767902516,25.35266913380247,1.4938128830808373,16.971783695903845,1.0058837191298289,16.872510582620638,2748,31.779808025904938,199049.0699999897,11300,11105,8381,0.04577623684049256,23.75003818160001,1.3250208805631787,17.924274651057154,1.0175596578117965,17.614961946901744,1950,23.266913256174682,155341.09000000005,"",134622.71000000005,29542.30000000001,3363.5099999999925,144,194,196,17352.629999999954,782,938,972
0026943900000,SHRCKDTON 26/30 FZ RW BA,1 RW,SEAFOOD - SHRIMP,N,757401.2999999735,115189,103217,74056,0.4079319114619855,10.227413038781105,1.3937695797774656,7.3379511127040455,1.1159886452813006,6.575291911553824,12790,17.270714054229234,698062.9799999874,103341,90849,66564,0.3635663320666444,10.4870948260319,1.3648368487470706,7.6837717531286795,1.1375028894099,6.75494702005968,11167,16.776335556757406,468760.2400000001,167354.0300000001,409338.3099999998,165881.58999999985,4170.619999999997,418,446,547,11080.969999999988,1059,1237,1451
0002840014739,SUNCHIPS HRVST CHDR SNCKS,7 OZ,BAG SNACKS,N,2645966.3700049366,966282,858722,469646,2.5870097019887064,5.633959130930395,1.8284452545108443,3.081284012759585,1.1252559035403775,2.738296242716864,144807,30.833223321395266,3576774.75001734,1268908,1120114,582975,3.184154834994172,6.135382735138453,1.921375702217076,3.193223859372653,1.132838264676631,2.818781779307357,192837,33.07809082722243,1808799.5299999681,705206.6099999945,2350386.289999931,897351.159999985,214789.05,27643,65514,75040,569589.7200000002,73272,168455,198032
0002840020059,LAYS LIGHTLY SALTED CHIPS,7.75 OZ,BAG SNACKS,N,"","","","","","","","","","","","",3054371.3200019756,1198762,955199,376188,2.054703613477057,8.11926834455638,2.539153295692579,3.197628263850753,1.2549866572305874,2.5479380560961857,163605,43.490222973619574,"","",1806164.0099999513,896784.6199999884,"","","","",288953.6099999998,29492,79886,107871
0004126037238,KRO ONE DLY MNS VITAMINS,240 CT,VITAMIN PRODUCTS,Y,255963.96999997017,36659,36413,33649,0.1853529881276919,7.6068819281396225,1.0821421141787275,7.029466673989239,1.0067558289621839,6.982295479963179,2579,7.664417961900799,234913.74999997905,33157,32722,30594,0.1671015618539589,7.67842550826891,1.0695561221154475,7.179076767923081,1.0132938084469165,7.084891576438732,2015,6.586258743544486,166170.83000000007,"",146381.40000000008,82798.92000000004,5985.819999999958,808,858,869,5171.719999999963,731,734,749
0004200087468,QLTN MEGA ROLLS 18CT,18 RL,BATH TISSUE,Y,51971.90999999923,3010,2784,2745,0.01512062624180553,18.933300546447807,1.014207650273224,18.66807112068938,1.0811781609195403,17.266415282391772,38,1.384335154826958,3997523.86001188,220029,209855,163697,0.8940976783293296,24.420263413574347,1.2819721803087412,19.048980772494723,1.0484810940887757,18.16816810516741,27070,16.536650030238796,35665.520000000004,"",2567396.5599999786,624119.9899999993,1394.0800000000004,71,72,80,326600.6599999345,13735,17432,19041
0076211130191,STBK BRKFST BL MR GRD CFF,44 CT,COFFEE,Y,"","","","","","","","","","","","",195621.8999999892,7381,7281,5828,0.031831990013887444,33.56587165408188,1.2493136582017845,26.867449526162506,1.0137343771459963,26.50344126811939,878,15.065202470830474,"","",133126.38,14327.51999999997,"","","","",8244.929999999958,245,300,314
0088133401094,DNKN ORIGINAL BLEND KCUP,32 CT,COFFEE,Y,1202624.0299997167,55681,54447,30545,0.16825483736100177,39.372205925674145,1.7825175969880505,22.087976013365598,1.022664242290668,21.59846321006657,8655,28.335243083974465,1990333.6599995522,99335,95419,52585,0.2872143436651117,37.84983664542269,1.8145668916991538,20.85888198366732,1.0410400444355945,20.036579856038177,15526,29.525530094133305,854179.9799999973,"",1352050.5899999922,176871.25999999995,82836.3700000019,1683,3648,3861,235044.9899999763,6108,11240,11901
0001657195021,SPKLN ICE BLK RSPBRY 12PK,12/17 FO,SPARKLING WATER,Y,1781576.149999311,176742,148597,48620,0.26781961671278137,36.64286610446958,3.0562937062937063,11.989314387230637,1.1894049005027019,10.080094997223698,18988,39.053887289181404,2252258.680000767,217225,181279,61935,0.3382831677265132,36.364877371450184,2.9269233874222977,12.424266903506568,1.1982910320555609,10.368321694099516,23716,38.291757487688706,1275725.6799999883,"",1557148.4699999816,394487.0300000001,125893.72000001896,3524,10753,12439,289594.1299999295,7945,23150,27771
0001657195312,SPKLN ICE CHRY LIMED 12PK,12/17 FO,SPARKLING WATER,Y,589217.279999808,59471,52289,21812,0.12014976305510462,27.01344580963726,2.397258389877132,11.268474822616763,1.1373520243263402,9.907640362526406,6834,31.33137722354667,34416.860000000626,3145,2752,2386,0.01303210847171164,14.424501257334713,1.1533948030176027,12.5061264534886,1.1428052325581395,10.943357710652027,286,11.986588432523051,423044.3600000003,"",23005.47999999999,5562.849999999989,43866.39000000026,1499,4026,4426,1331.3000000000009,104,113,121
0003700061079,CHRMN ULT STRNG MGA RLL,18 ROLLS,BATH TISSUE,Y,"","","","","","","","","","","","",2584820.460003702,135555,129347,110234,0.6020877809181311,23.448486492404356,1.1733857067692364,19.983613535711704,1.047994928370971,19.0684258050511,14107,12.797322060344356,"","",1714143.7399999883,305765.5100000001,"","","","",333438.56999993464,13874,16738,18096
0001111058888,KRO MED CHEDDAR SHREDED,32 OZ,CHEESE,Y,2692100.9200047567,395223,379776,237823,1.3100301255755615,11.319766885476833,1.596885078398641,7.088654680666384,1.0406739762386248,6.811599830993532,61231,25.746458500649645,3480284.5600093766,497792,478923,293015,1.600420479395887,11.87749623742599,1.6344658123304268,7.266897935595861,1.0393988177640248,6.991443333780729,80038,27.315325154002355,1815802.7699999665,"",2225040.269999954,791547.5299999934,131941.83000002455,8049,18009,19410,302558.68999985966,19227,39502,43136
0001111058769,KRO CHEDDAR JACK SHREDDED,32 OZ,CHEESE,Y,7351572.560062932,1105834,1054129,557300,3.0698451747024484,13.191409582025717,1.8914929122555177,6.974072964564044,1.0490499739595438,6.647989264268355,177344,31.821998923380583,9778615.23011141,1416402,1349677,700935,3.828441304115339,13.950816024469331,1.925538031343848,7.245152158710129,1.049437754366415,6.903841727215445,234796,33.49754256814113,4858487.150000062,"",6217953.340000303,2888878.649999944,466981.9799996424,26651,64310,70191,916380.109999094,52477,120723,132455
0001111080039,KRO BATH TISSUE DR,6 ROLLS,BATH TISSUE,N,2031878.8199989707,639745,627190,318735,1.7557277978804682,6.3748217798452345,1.967747501843224,3.2396543631100156,1.0200178574275738,3.1760761240790796,100102,31.406026950287856,"","","","","","","","","","","","",1337475.0099999872,1174165.829999987,"","",67528.33999999994,10351,19661,21084,"","","",""
0002791702271,VITAFUSION WMN MLT GUMMYS,150 CT,VITAMIN PRODUCTS,Y,554212.5499997435,50362,49918,39057,0.2151425497727499,14.18983920935411,1.2780807537701309,11.102459032808676,1.0088945871228816,11.004577856315148,6960,17.820109071357244,650734.3199996627,54755,53733,45318,0.24752267046145351,14.359290348198568,1.1856878061697338,12.110515325771178,1.019019969106508,11.884473016156747,6174,13.623725671918443,378773.22000000026,"",421289.66000000056,110930.4400000001,27551.170000001235,1926,2529,2559,34415.13000000156,2784,3090,3228
0004400008844,NBSC NWTNS FF FIG 12CT,24 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,580465.1899995287,109751,103434,64583,0.35575060275939036,8.987894492351373,1.6015669758295528,5.6119379507659835,1.061072761374403,5.288928483563054,15338,23.749283867271572,601479.3999996262,110658,102681,64439,0.35195978114359866,9.334089604115928,1.5934604820062384,5.857747781961865,1.0776872060069536,5.435480489432542,14740,22.874346280978912,429921.8100000007,"",423820.40000000055,108772.33000000003,49362.479999998715,3936,8579,9193,85877.44000000731,7207,13977,15663
0001111004944,KRO ULTRA SOFT 24 MR,24 ROLL,BATH TISSUE,Y,"","","","","","","","","","","","",20763.410000000204,1114,1104,1094,0.005975325510499805,18.979351005484645,1.0091407678244972,18.807436594203082,1.0090579710144927,18.63860861759444,10,0.9140767824497258,"","",12416.31999999996,5896.899999999986,"","","","",313.82000000000005,23,23,23
0004200094454,QLTN MEGA ROLLS MEGA ROLL,18 ROLLS,BATH TISSUE,Y,176032.03999999427,9693,8935,8685,0.04784066991259782,20.268513529072454,1.0287852619458837,19.70140346950132,1.0848349188584219,18.160738677395468,230,2.648244099021301,2158322.9699998684,119005,113625,96692,0.5281226455770083,22.32162919372718,1.175123071195135,18.99514165016386,1.0473487348734873,18.13640578126859,11186,11.568692342696396,119917.72999999995,"",1372555.0399999914,357841.92000000004,1480.4500000000003,90,90,106,137746.12000000905,6624,7690,8387
0001111079170,KRO REST STYLE TORT CHIP,18 OZ,BAG SNACKS,Y,1026025.2299996597,439271,376108,252487,1.3908056677285074,4.063675476359811,1.4896133266267173,2.7280069288599544,1.1679384644836057,2.335745428220073,54715,21.670422635620845,630076.4100000361,284163,239014,159327,0.8702291477252309,3.954611647743547,1.500147495402537,2.6361485519678185,1.1888968847013146,2.2173062995535524,33331,20.91986919982175,675311.0499999947,"",402862.85999999713,238032.92999999924,72844.82000000193,14723,25472,32695,104323.47999996813,23824,37703,48820
0003600048597,CTNL ULT CMFT MEGA ROLL,18 ROLL,BATH TISSUE,Y,3127004.270009512,189192,180744,122815,0.6765171992303629,25.461094084676237,1.4716769124292635,17.300736234727083,1.0467401407515602,16.52820557956738,27933,22.743964499450392,1269632.5299994503,75436,71203,64276,0.3510694904139721,19.752824226763494,1.107769618520132,17.83116624298766,1.0594497422861395,16.83059189245785,5399,8.399713734519883,2148665.819999981,"",813040.3399999967,231334.99000000008,156047.55000000403,7035,9465,10288,94381.39000000483,5378,5804,6253
0001299322156,LACROIX BERRY SPRKL 8PK,8/12 FO,SPARKLING WATER,N,1144551.7499992454,356294,310207,174142,0.9592481220402546,6.572519840126135,1.781345109163786,3.6896386928703913,1.1485685364933738,3.212380084983877,47461,27.254194852476715,1347532.2699995541,397928,335099,181146,0.9894024816499064,7.43892920627314,1.849883519371115,4.0212960050598605,1.1874938451024921,3.386372082385643,52807,29.151623552272753,799479.8599999959,142038.33000000007,896897.6499999908,132210.62000000014,93595.52000000002,10980,23527,28687,204938.65000000014,22708,47704,59982
0001111090553,PRSL SS KONA COFF CUPS,48 CT,COFFEE,Y,781397.3999998266,42051,40968,19298,0.10630158295605212,40.49110788681866,2.122914291636439,19.073359695367763,1.026435266549502,18.582135977737188,5941,30.78557363457353,966640.7099998315,53790,51319,25137,0.13729593908357732,38.45489557225729,2.0415721844293273,18.835922562790223,1.0481498080632905,17.970639709980137,7371,29.32330827067669,572598.5499999989,"",666175.2099999989,175645.02,35973.690000000846,964,1976,2028,102104.5000000058,2583,5307,5663
0002840005804,FRITO LAY SNACKS,50 OZ,BAG SNACKS,Y,32.98,2,2,1,5.5084248604027434E-6,32.98,2.0,16.49,1.0,16.49,1,100.0,"","","","","","","","","","","","",32.98,"","","","","","","","","","",""
0002840008313,TOSTITO REST STYLE CHIPS,17 OZ,BAG SNACKS,N,2602020.740006885,678201,595883,369144,2.03340198666851,7.048795971238555,1.6142291355135123,4.3666638249570555,1.1381445686485434,3.8366512877552306,84302,22.837158398890406,3323839.5400267546,801532,710638,390658,2.133737397880103,8.508310440402486,1.819079604155041,4.677261193500424,1.127904784151706,4.146858191596536,106435,27.24505833747165,1796704.0699999416,426648.43000000116,2221730.519999924,401301.9400000008,124472.08999999991,16298,27444,32523,415788.54000000004,42947,86047,103384
0089404700102,PREVAGEN XTRA STRNGTH CHW,30 CT,VITAMIN PRODUCTS,N,313770.5700000012,5434,5266,3252,0.01791339764602972,96.48541512915165,1.619311193111931,59.58423281428051,1.0319027725028485,57.742099742363116,886,27.244772447724475,422906.8400000099,7152,6709,5038,0.027517084023672776,83.9433981738805,1.3316792377927749,63.03574899389029,1.0660307050231033,59.131269574945456,991,19.67050416832076,198140.02000000005,31175.16000000004,264219.2800000002,46006.43999999996,1658.8500000000008,16,28,28,8995.799999999985,122,146,154
0001200018467,BUBLY SPRKL STRWBRRY 10PK,10/7.5 FO,SPARKLING WATER,Y,33500.49000000002,7758,7290,6314,0.03478019456858292,5.305747545137792,1.1545771301868863,4.595403292181072,1.0641975308641975,4.318186388244396,583,9.233449477351916,27.54,6,5,5,2.730953158363713E-5,5.508,1.0,5.508,1.2,4.59,"","",25402.74000000004,"",9.18,4.59,2295.6600000000008,408,506,567,9.18,1,1,2
0064526452511,PRC FRENCH ROAST SS,54 CT,COFFEE,Y,21894.240000000245,1152,1117,975,0.005370714238892674,22.45563076923102,1.1456410256410257,19.600931065353844,1.0313339301700986,19.00541666666688,102,10.461538461538462,33843.87000000083,1975,1805,1498,0.008181935662457685,22.592703604806964,1.204939919893191,18.75006648199492,1.0941828254847645,17.13613670886118,208,13.885180240320427,15293.009999999957,"",21097.049999999963,6154.669999999989,43.989999999999995,2,2,2,94.11,4,5,6
0003160402727,NTMD SUPER B COMPLEX,140 CT,VITAMIN PRODUCTS,N,370885.67999995867,45297,28595,26072,0.1436156529604203,14.225440319114709,1.0967704817428658,12.970298303897838,1.5840881272949816,8.187864096959151,2164,8.300092052776925,"","","","","","","","","","","","",239839.81999999998,88372.42999999992,"","",8348.979999999945,574,623,916,"","","",""
0007641090493,LANCE SWC CHS VRTY PK,11.1 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,N,98113.71000000201,36391,33204,23925,0.13178906478513563,4.1008865203762594,1.3878369905956114,2.954876219732623,1.0959824117576196,2.6960982110962055,4309,18.010449320794148,118690.4599999883,40803,35729,26806,0.1464118607261954,4.427757218532728,1.332873237334925,3.3219642307366093,1.142013490441938,2.9088660147535306,4483,16.723867790793108,69308.43000000007,38244.69999999998,81471.20000000003,45250.350000000006,5286.569999999958,1092,1773,2049,10105.029999999997,1849,2717,3243
0001291912231,SBST FRNCH ROAST GRND COF,12 OZ,COFFEE,N,1365557.7100004237,277483,227345,90341,0.49763661031364426,15.11559214532077,2.516520738092339,6.006543843059771,1.2205370692119906,4.921230165453104,34144,37.794578319921186,1379283.850000793,289193,225464,87765,0.4793642078875826,15.715648037381566,2.5689511764370763,6.117534728385876,1.2826570982507186,4.769423360872473,33845,38.5632085683359,958510.009999991,355735.6199999999,917364.7899999928,319155.20999999956,50970.50000000017,2985,8256,10454,169485.55999999994,8812,24828,34915
0002840064306,DORITO NACHO CHEESE CHIPS,14.5 OZ,BAG SNACKS,N,5955929.760072159,1412731,1329377,746971,4.114633626399898,7.973441753524781,1.779690242325338,4.480241316099315,1.062701551177732,4.215897973550632,220376,29.502617906183776,7719033.2301306855,1832177,1703047,883787,4.827161797941582,8.734042512653712,1.9269880638660672,4.532483971452747,1.0758229220919915,4.213039040513381,295457,33.43079271362897,3854355.6299998453,1354594.6399999708,4848931.250000042,1643044.2099999485,449268.43000000104,44268,96889,106419,1114583.8799999997,113266,237180,264963
0003010010519,KBLR CHPS DLX RB CKY 20CT,20 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,35037.86000000055,5772,5121,4844,0.026682810023790887,7.233249380677241,1.0571841453344344,6.8419957039641774,1.1271236086701817,6.070315315315411,207,4.273327828241123,13456.399999999872,2363,2106,2006,0.010956584071355219,6.708075772681891,1.0498504486540379,6.389553656220262,1.1220322886989553,5.694625476089662,74,3.688933200398804,24997.659999999996,"",8854.31,6153.3600000000015,1226.0200000000011,129,149,158,105.18000000000002,15,15,15
0001410005233,PFRM GLDFSH SC SE CR 24CT,18 OZ,CKIE/CRACKER MLTI PK/SNGL SRV,Y,"","","","","","","","","","","","",2212.5299999999993,247,240,235,0.0012835479844309453,9.415021276595741,1.0212765957446808,9.218874999999997,1.0291666666666666,8.957611336032386,5,2.127659574468085,"","",1521.2000000000012,296.0700000000001,"","","","",153.82,16,17,18
0007431215745,NTRB MELATONIN MAX 5MG,90 CT,VITAMIN PRODUCTS,N,320507.7899999359,63087,37656,31241,0.17208870106384208,10.25920393073,1.2053391376716494,8.511466698532395,1.6753505417463352,5.080409434589312,3844,12.30434365097148,"","","","","","","","","","","","",206890.11,80320.45000000004,"","",8597.179999999955,775,981,1512,"","","",""
0007431253545,NTRB HAIR SKN NAILS GUMMY,80 CT,VITAMIN PRODUCTS,N,315708.4599999299,55113,37402,30268,0.16672900367467022,10.430436764897909,1.2356944627989956,8.44095128602561,1.4735308272284904,5.728384591655868,4679,15.458570107043743,425994.849999839,68956,47593,39066,0.21337483216927366,10.904491117591741,1.2182716428607996,8.950787930994872,1.4488685310865044,6.177777858342116,5997,15.35094455536784,205891.33000000025,89491.73000000008,267065.9500000001,115645.49000000009,15018.23999999996,1241,1611,2313,46423.10000000006,3811,4791,6575
0001299322130,LACROIX LEMON SPRKL 8PK,8/12 FO,SPARKLING WATER,N,2300228.1300000846,710562,592793,273643,1.5073419040751879,8.405945447170527,2.1663006179584348,3.8803226927444903,1.1986680004655925,3.237195529735737,91179,33.32042113264363,2759511.250001974,805526,637754,277903,1.5178801511375022,9.929764162322732,2.2948798681554354,4.326921116922785,1.2630669505796905,3.425725861116803,98595,35.47820642454382,1598958.1799999878,193759.09000000026,1833906.4699999716,183214.3800000002,144726.25000000003,12128,33410,43714,434037.8299999999,36395,92296,126839
0003076801136,SNDWN ST JOHNS WORT 300MG,150 CT,VITAMIN PRODUCTS,Y,93.17000000000002,17,16,14,7.71179480456384E-5,6.655000000000001,1.1428571428571428,5.823125000000001,1.0625,5.480588235294118,2,14.285714285714285,"","","","","","","","","","","","",78.4,"","","","","","","","","","",""
0004126034921,KRO CALCIUM CITRATE D,220 CT,VITAMIN PRODUCTS,Y,454.09000000000003,61,70,68,3.745728905073865E-4,6.67779411764706,1.0294117647058822,6.487,0.8714285714285714,7.4440983606557385,2,2.941176470588235,33.11,5,5,5,2.730953158363713E-5,6.622,1.0,6.622,1.0,6.622,"","",242.70999999999998,"",20.0,25.240000000000002,"","","","","","","",""
0001111084633,KRO SS PREM COFFEE PODS,48 CT,COFFEE,Y,1373726.2399994233,97613,94664,53484,0.2946125952337803,25.684807419030424,1.7699498915563534,14.51160145355598,1.0311522859798867,14.073189431729618,14314,26.76314411786703,1517317.3199994606,107803,104810,60647,0.3312482323905683,25.018835556572636,1.728197602519498,14.476837324677613,1.0285564354546322,14.074908119435086,16130,26.596534041255133,940438.3299999943,"",1007843.8599999942,546878.0999999992,53268.259999998976,1882,3619,3773,112838.55000001156,4419,7749,8107
0004126037236,KRO MENS MULTI GUMMY,150 CT,VITAMIN PRODUCTS,Y,222406.209999951,29569,28989,21524,0.11856333669530864,10.332940438577914,1.346822152016354,7.672089758182449,1.0200075890855151,7.521600662854713,4438,20.61884408102583,212343.1399999536,27694,26890,21958,0.11993253890270084,9.670422625009271,1.2246106202750706,7.896732614353053,1.0298995909259947,7.667478154111128,3485,15.871208671099371,150524.07,"",137607.0600000001,64324.49000000002,8796.63999999986,860,1148,1172,18672.87000000011,2007,2360,2443
